AAI,NO2,CO,LST,temperature,precipitation,humidite,pression,mois_sin,mois_cos,jour_sin,saison_seche,AAI_lag1,AAI_lag3,AAI_lag7,AAI_lag14,AAI_lag30,AAI_roll7,AAI_roll14,AAI_roll30,vitesse_vent,humidite_relative,LST_lag1,LST_lag7,temp_lag1,NO2_lag1,NO2_lag7,CO_lag1,CO_lag7,delta_temp,precipitation_roll7,vitesse_vent_lag1,AAI_t3,harmattan_bin,AAI_lag2,pluie_bin,vent_nord,harmattan_bin_t3
-0.311733431708331,47.60480973546733,0.034252112801105,34.0,26.73,13.67,21.87,977.82,-0.8660254037844384,-0.5000000000000004,-0.5737722679043243,0,-0.4714383135026951,-0.3997628971076473,-1.289562008708515,-0.4483295710605812,0.7322609085837849,-0.2696387745761897,-0.2960575899068228,-0.2023045470066468,2.061869297506513,0.8181818181818182,34.15,33.21,26.58,57.036419705737615,51.62517000429685,0.0353741068161507,0.0322070427803888,0.1500000000000021,3.9871428571428575,2.491221587896187,-1.259469704469088,0,-0.984563562203007,1,0,0.0
-0.6639023416003816,52.29135870079709,0.0331301187860594,34.0,24.56,17.28,22.48,977.4,-0.8660254037844384,-0.5000000000000004,-0.5877852522924734,0,-0.311733431708331,-0.984563562203007,-0.0907007227322556,-0.0009074511424616,-0.5688778554426356,-0.3515247201287791,-0.3434143677966743,-0.2054720298785717,1.962484394842415,0.9153094462540716,34.0,33.19,26.73,47.60480973546733,52.88920279352581,0.034252112801105,0.033087313251704,-2.1700000000000017,5.8742857142857146,2.061869297506513,-0.9043142010569112,0,-0.4714383135026951,1,0,0.0
-0.8423633166197761,56.28333848584297,0.0320081247710138,34.52,25.44,1.03,21.09,978.11,-0.8660254037844384,-0.5000000000000004,-0.6016240632249227,0,-0.6639023416003816,-0.4714383135026951,-0.4569211612139304,-1.483544176469016,-0.1151911744805223,-0.4065878851867571,-0.2976157349503001,-0.2297111012832135,2.5917802761808337,0.8290094339622641,34.0,34.12,24.56,52.29135870079709,65.13784730030255,0.0331301187860594,0.0352578209778042,0.8800000000000026,5.710000000000001,1.962484394842415,-0.711137620598063,0,-0.311733431708331,1,0,0.0
-1.259469704469088,54.89653839970745,0.0319857046241817,34.52,26.2,5.4,21.85,977.6,-0.8660254037844384,-0.5000000000000004,-0.6152845999633277,0,-0.8423633166197761,-0.311733431708331,0.8276486664345386,-0.4796997249407401,1.2658535486926528,-0.7047476524587036,-0.3533135906308963,-0.3138885430552715,2.129173548586399,0.833969465648855,34.52,34.12,25.44,56.28333848584297,56.77132180630025,0.0320081247710138,0.0330275609246595,0.759999999999998,6.217142857142858,2.5917802761808337,-0.5179610401392147,0,-0.6639023416003816,1,0,0.0
-0.9043142010569112,54.45474667544615,0.0347132885626052,34.56,25.5,9.04,22.19,977.52,-0.8660254037844384,-0.5000000000000004,-0.6287628145958345,0,-1.259469704469088,-0.6639023416003816,-0.3997628971076473,-0.4079206748751763,0.1004854918570987,-0.7768264101657414,-0.3887702710724488,-0.3473818661524052,1.5190134956609174,0.8701960784313726,34.52,34.12,26.2,54.89653839970745,53.30312184923252,0.0319857046241817,0.0335818139624168,-0.6999999999999993,7.205714285714286,2.129173548586399,0.0430567881843772,0,-0.8423633166197761,1,0,0.0
-0.711137620598063,56.60072361827636,0.0339690346346412,34.56,25.02,5.95,22.07,977.92,-0.8660254037844384,-0.5000000000000004,-0.6420547132365636,0,-0.9043142010569112,-0.8423633166197761,-0.984563562203007,0.4941635209558568,0.1191272279902261,-0.7377655613650351,-0.4748632097548717,-0.3750573611053481,2.096986885986653,0.8820943245403677,34.56,34.12,25.5,54.45474667544615,55.10344783085646,0.0347132885626052,0.0341360670001741,-0.4800000000000004,7.588571428571429,1.5190134956609174,-1.098400433299037,0,-1.259469704469088,1,0,0.0
-0.5179610401392147,58.74670056110658,0.0332247807066773,34.77,26.72,0.89,21.91,977.83,-0.8660254037844384,-0.5000000000000004,-0.655156357209085,0,-0.711137620598063,-1.259469704469088,-0.4714383135026951,0.9101356785178596,-0.0308795784216229,-0.7444116651702523,-0.5768701182303769,-0.3912934098292678,2.223938173601056,0.8199850299401198,34.56,34.15,25.02,56.60072361827636,57.036419705737615,0.0339690346346412,0.0353741068161507,1.6999999999999993,7.608571428571429,2.096986885986653,-0.2705409306635632,0,-0.9043142010569112,1,0,0.0
0.0430567881843772,82.96519081341103,0.0330287492376285,34.75,26.14,8.44,22.33,977.74,-0.8660254037844384,-0.5000000000000004,-0.6680638642135333,0,-0.5179610401392147,-0.9043142010569112,-0.311733431708331,-1.289562008708515,1.711118540687147,-0.6937273480427224,-0.481683061309456,-0.4468954682460269,1.666662833328925,0.8542463657230298,34.77,34.0,26.72,58.74670056110658,47.60480973546733,0.0332247807066773,0.034252112801105,-0.5799999999999983,6.861428571428571,2.223938173601056,-0.4193081069897669,0,-0.711137620598063,1,1,0.0
-1.098400433299037,67.90158145281129,0.0328327177685797,34.75,25.54,18.98,22.55,977.25,-0.8660254037844384,-0.5000000000000004,-0.680773409477016,0,0.0430567881843772,-0.711137620598063,-0.6639023416003816,-0.0907007227322556,0.1106943149456538,-0.7557985039996733,-0.5536616120642261,-0.4871986265208499,0.7385451915759794,0.8829287392325764,34.75,34.0,26.14,82.96519081341103,52.29135870079709,0.0330287492376285,0.0331301187860594,-0.6000000000000014,7.104285714285714,1.666662833328925,-0.2004971477991213,0,-0.5179610401392147,1,0,0.0
-0.2705409306635632,52.13765818330061,0.0326366862995309,35.21,26.7,0.04,21.88,978.04,-0.8660254037844384,-0.5000000000000004,-0.6932812268869771,0,-1.098400433299037,-0.5179610401392147,-0.8423633166197761,-0.4569211612139304,0.0204884336844049,-0.6741095917202143,-0.5403487384534856,-0.4968996053324488,1.6122661070679367,0.8194756554307115,34.75,34.52,25.54,67.90158145281129,56.28333848584297,0.0328327177685797,0.0320081247710138,1.16,6.962857142857142,0.7385451915759794,-0.9284383459689703,0,0.0430567881843772,1,0,0.0
-0.4193081069897669,47.29091575223646,0.0319748730461621,35.21,27.35,1.51,22.16,978.05,-0.8660254037844384,-0.5000000000000004,-0.7055836101071774,0,-0.2705409306635632,0.0430567881843772,-1.259469704469088,0.8276486664345386,-0.9035412983055112,-0.5540865063660255,-0.6294170794123647,-0.4807584989552574,1.9272617881336205,0.8102376599634369,35.21,34.52,26.7,52.13765818330061,54.89653839970745,0.0326366862995309,0.0319857046241817,0.6500000000000021,6.407142857142857,1.6122661070679367,-0.7210248897271326,0,-1.098400433299037,1,0,0.0
-0.2004971477991213,69.84846548550144,0.0313130597927934,28.07,26.64,6.61,22.83,977.19,-0.8660254037844384,-0.5000000000000004,-0.7176769136759615,0,-0.4193081069897669,-1.098400433299037,-0.9043142010569112,-0.3997628971076473,-0.3838187791852975,-0.4535412130434841,-0.6151838116046128,-0.4746477779090515,1.8491005921798849,0.8569819819819819,35.21,34.56,27.35,47.29091575223646,54.45474667544615,0.0319748730461621,0.0347132885626052,-0.7100000000000009,6.0600000000000005,1.9272617881336205,-0.5945853273341298,0,-0.2705409306635632,1,0,0.0
-0.9284383459689703,73.83817499668066,0.0306512465394247,28.07,24.85,18.87,22.27,976.44,-0.8660254037844384,-0.5000000000000004,-0.7295575540864876,0,-0.2004971477991213,-0.2705409306635632,-0.711137620598063,-0.984563562203007,-0.9933386387740633,-0.4845841738107565,-0.6111748675878959,-0.4724844348155484,2.001731750260259,0.8961770623742454,28.07,34.56,26.64,69.84846548550144,56.60072361827636,0.0313130597927934,0.0339690346346412,-1.7899999999999991,7.905714285714285,1.8491005921798849,-1.355690313644041,0,-0.4193081069897669,1,0,0.0
